id_carta,id_mazo,numero_copias,banquillo
24968,117,3,t
38105,117,4,f
10801,117,4,t
16082,117,3,t
17810,117,1,t
13670,117,3,t
33898,117,1,f
2309,117,1,f
43977,117,4,t
16252,117,1,f
17704,117,1,t
9014,117,4,f
44633,118,1,f
26210,118,3,f
29410,118,2,f
30378,118,1,t
22739,118,3,f
2873,118,4,f
43381,118,3,f
12358,118,3,t
40030,118,3,t
11124,118,2,t
25952,118,1,f
18665,118,1,t
7497,118,2,t
14686,118,2,t
39048,118,1,t
12268,118,2,t
31207,118,1,t
2849,118,3,t
21403,118,3,t
37453,118,3,f
34728,118,1,f
13128,118,2,f
23360,118,2,t
7902,118,1,f
15920,118,1,t
32971,118,3,f
27452,118,2,t
6793,118,4,t
2814,118,4,t
43945,118,2,f
16720,118,1,t
25258,118,3,f
39126,118,2,t
30134,118,2,t
12273,118,3,t
33012,118,1,f
17075,118,2,f
862,118,3,t
31298,118,3,f
17743,118,2,t
40796,119,1,t
16267,119,2,t
39463,119,4,t
32252,119,1,t
12823,119,3,f
27353,119,2,t
35910,119,3,t
41505,119,1,f
18438,119,2,t
41862,119,1,f
33864,119,4,f
26496,119,1,t
44108,119,4,f
17142,119,3,f
30109,119,4,f
34389,119,2,f
21067,119,1,f
6221,119,2,t
894,119,2,f
35552,119,3,f
28031,119,1,f
19317,119,4,f
42571,119,3,f
20669,119,3,f
7736,119,4,t
34902,119,1,t
18208,119,1,f
5500,119,4,t
8596,119,3,t
26669,119,3,f
13511,119,4,t
13245,119,3,t
6807,119,2,f
35071,119,4,t
27653,119,2,f
35498,119,3,f
25600,119,4,f
10835,119,4,f
17589,119,3,f
18713,119,4,t
38408,120,2,f
7720,120,1,f
14824,120,3,f
18736,120,3,t
42254,120,3,f
39034,120,3,f
18410,120,1,f
24041,120,4,f
25239,120,1,f
6298,120,1,f
1624,120,4,f
20065,120,3,f
2549,120,4,t
36264,120,4,f
7091,120,3,t
38125,120,2,t
40681,120,3,f
16387,120,4,t
27852,120,4,f
17439,120,3,t
37466,120,1,f
3047,120,3,t
2188,120,2,f
8019,120,2,t
36564,120,3,t
35522,120,4,t
29261,120,1,f
12119,120,3,f
9511,120,4,t
11576,120,2,t
12168,120,3,t
1525,120,2,t
45853,120,1,f
7105,120,3,t
18098,120,3,t
18916,120,2,t
24091,120,4,f
29705,120,4,t
37492,120,2,f
44488,120,2,f
26484,121,4,t
15155,121,2,t
23176,121,4,t
5776,121,2,t
16468,121,1,t
25084,121,3,t
22954,121,1,t
30003,121,2,t
6237,121,4,t
19308,121,1,t
37818,121,2,t
31370,121,1,t
26132,121,2,f
39260,121,3,f
7129,121,4,t
3062,121,3,f
26244,121,4,f
27101,121,1,f
30036,121,2,f
35975,121,1,f
44632,121,3,t
11948,121,2,t
34397,121,4,f
16719,121,3,t
14211,121,2,t
12780,121,4,t
31707,121,4,f
20135,121,4,f
43110,121,3,f
18149,121,1,t
34632,121,1,t
11721,121,4,t
6483,121,2,t
33342,121,4,f
13873,121,2,t
36807,121,4,f
24180,121,4,f
34504,121,2,t
37447,121,2,f
29169,121,2,f
4105,122,1,t
21571,122,2,f
17518,122,3,f
6940,122,1,t
14597,122,3,t
34602,122,4,t
37684,122,1,t
11150,122,1,f
24235,122,4,t
10439,122,4,t
42015,122,4,t
22287,122,4,f
22797,122,1,f
15667,122,3,f
21026,122,2,f
1168,122,4,t
20698,122,4,f
8715,122,1,f
24586,122,4,f
21828,122,1,f
40023,122,4,t
4084,122,4,t
29742,122,2,f
38361,122,2,f
23733,122,2,t
38714,122,1,t
22351,122,2,t
35332,122,2,t
10977,122,4,f
21645,122,4,f
39002,122,1,t
42441,122,2,t
18801,122,3,t
45367,122,2,f
9367,122,1,t
45156,122,4,f
10777,122,4,f
29781,122,2,t
22189,122,2,t
18823,122,3,f
23258,123,1,t
32277,123,2,t
14760,123,4,t
16689,123,2,f
20036,123,4,t
14899,123,4,f
30236,123,4,f
41179,123,4,f
4536,123,1,t
42728,123,2,t
31103,123,2,t
18910,123,3,f
37645,123,1,f
1747,123,3,t
42668,123,3,t
27160,123,3,t
9601,123,3,t
16306,123,4,t
18291,123,2,f
250,123,1,t
43403,123,4,f
30225,123,3,t
21860,123,1,t
45906,123,1,t
35262,123,2,t
19655,123,1,t
6955,123,3,t
28673,123,1,t
45406,123,4,t
37703,123,2,f
44684,123,2,f
20812,123,1,f
22901,123,2,f
42370,123,1,f
21093,123,2,f
13153,123,4,t
41926,123,2,t
7884,123,1,t
40945,123,1,f
11975,123,2,f
24291,124,4,t
37308,124,4,f
37938,124,2,t
38517,124,2,f
18560,124,4,f
22145,124,3,f
9702,124,1,f
39318,124,1,t
14826,124,1,f
37559,124,3,t
28458,124,4,f
35199,124,3,t
29670,124,3,f
15221,124,4,f
17419,124,2,f
37901,124,1,t
32331,124,2,f
27498,124,3,t
35252,124,3,t
17896,124,3,f
13004,124,1,t
17225,124,3,t
16748,124,4,f
40138,124,3,f
31324,124,3,t
37823,124,2,f
8974,124,1,f
38571,124,2,t
36847,124,1,f
6015,124,2,f
13332,124,3,f
24745,124,1,t
12804,124,3,t
45727,124,2,f
28556,124,1,f
2057,124,2,t
27770,124,1,f
32718,124,2,t
38302,124,3,f
22707,124,1,t
43195,125,1,t
27531,125,2,t
3777,125,2,f
45991,125,4,t
43760,125,1,t
2628,125,2,f
44639,125,4,f
31247,125,2,f
41292,125,4,t
2605,125,1,f
6481,125,1,t
34754,125,2,t
42235,125,3,t
21233,125,1,t
33418,125,1,f
29169,125,2,f
18444,125,2,t
20274,125,2,t
15519,125,4,f
15886,125,4,t
24508,125,2,t
43388,125,1,f
37714,125,2,t
43614,125,2,f
44423,125,1,f
21132,125,2,f
41967,125,3,f
10977,125,1,t
35125,125,1,f
41415,125,1,t
14187,125,3,t
45220,125,2,t
4674,125,3,t
35812,125,2,t
25121,125,3,t
1515,125,3,f
23930,125,1,t
13739,125,2,f
40761,125,3,t
7040,125,2,f
8219,126,4,f
30672,126,3,t
27934,126,4,f
30507,126,4,t
33063,126,3,t
26543,126,3,t
45714,126,2,f
24260,126,1,t
2123,126,1,f
35559,126,1,f
32624,126,3,t
21033,126,4,t
42980,126,4,t
41149,126,2,f
21861,126,4,f
15391,126,1,t
29742,126,3,t
25697,126,1,t
11679,126,4,t
38679,126,1,t
4318,126,1,f
26276,126,1,f
21112,126,3,t
20633,126,4,f
1843,126,3,f
37938,126,1,t
4666,126,3,t
33975,126,3,f
35683,126,2,t
25123,126,3,f
40686,126,2,t
29741,126,1,f
14001,126,1,t
42740,126,3,t
7526,126,4,t
21849,126,2,t
7019,126,1,f
40798,126,2,f
9711,126,1,t
24265,126,2,t
36359,127,1,f
36444,127,2,t
25146,127,1,f
2540,127,3,t
4891,127,3,t
33107,127,3,t
4548,127,1,f
16318,127,2,f
24706,127,4,t
15315,127,4,f
1027,127,3,f
25628,127,1,t
36272,127,2,f
417,127,3,t
28729,127,2,f
21442,127,2,f
39897,127,2,f
21377,127,1,t
37824,127,1,t
13441,127,2,t
2614,127,1,f
43920,127,1,f
32655,127,3,f
41854,127,2,f
9565,127,4,t
29808,127,1,t
15612,127,3,f
36460,127,2,t
17998,127,4,f
4088,127,3,t
22618,127,3,f
17805,127,1,t
23843,127,2,t
44402,127,1,f
20792,127,4,t
3875,127,4,t
1163,127,2,t
25306,127,2,f
25039,127,3,f
17686,127,2,t
34476,128,2,t
17614,128,1,t
5809,128,1,t
34327,128,2,f
38907,128,3,t
12782,128,1,f
23032,128,1,t
20139,128,1,t
44337,128,1,t
41824,128,4,t
8343,128,2,t
29989,128,4,f
38922,128,3,t
35658,128,3,f
10207,128,4,t
6103,128,2,t
38662,128,1,f
30371,128,1,f
7061,128,2,f
29420,128,4,t
6960,128,1,f
45997,128,2,f
44871,128,2,f
36897,128,1,f
26795,128,1,f
18596,128,3,t
10340,128,2,f
43825,128,4,t
38868,128,1,f
4644,128,2,t
3495,128,4,f
41932,128,2,f
10907,128,2,t
29077,128,4,f
34036,128,1,f
630,128,3,t
3625,128,4,f
33675,128,1,t
1925,128,1,t
41988,128,2,t
30635,129,4,t
44826,129,4,t
8985,129,3,t
42221,129,1,f
35735,129,4,t
24281,129,2,f
34761,129,2,t
43528,129,2,t
23514,129,3,t
23619,129,1,t
32248,129,4,f
43168,129,4,t
31657,129,2,t
33882,129,3,t
38268,129,1,t
41338,129,4,t
12964,129,1,t
32140,129,2,f
9359,129,1,t
40047,129,1,f
765,129,2,f
43526,129,4,t
22283,129,1,t
17031,129,3,t
31804,129,4,t
5098,129,3,t
31061,129,4,f
45305,129,3,t
39028,129,1,f
9388,129,1,f
31431,129,1,t
30808,129,1,f
44592,129,4,t
15636,129,1,f
9665,129,3,f
19595,129,1,t
9321,129,2,f
13216,129,2,f
20219,129,4,f
25466,129,2,f
19296,130,4,t
42458,130,4,t
35163,130,2,t
37366,130,1,t
4109,130,3,t
24111,130,1,f
39363,130,4,f
37076,130,1,f
31819,130,4,t
17483,130,2,f
10859,130,1,t
44932,130,1,t
29467,130,2,f
26590,130,3,f
24674,130,1,f
9806,130,1,f
8760,130,3,f
34592,130,3,f
28235,130,2,f
1381,130,3,t
7775,130,4,t
13435,130,3,f
24894,130,3,t
37044,130,3,f
26125,130,1,f
35325,130,3,t
7390,130,4,f
1400,130,1,t
11175,130,2,f
562,130,4,f
31795,130,2,t
28441,130,2,t
44086,130,3,t
7300,130,3,t
13286,130,4,f
8283,130,1,f
24378,130,4,t
42204,130,4,t
14192,130,2,t
15915,130,1,t
29445,131,3,f
18118,131,2,f
32305,131,1,t
2765,131,1,t
19052,131,4,t
21351,131,3,f
622,131,2,f
4520,131,4,f
27283,131,2,f
38989,131,4,t
22298,131,2,f
40594,131,3,t
4187,131,2,t
11135,131,3,t
43219,131,4,f
3248,131,1,f
7372,131,2,f
6981,131,1,f
21473,131,3,t
42143,131,4,t
17420,131,1,f
43234,131,1,f
5211,131,4,f
38606,131,2,f
13003,131,3,t
16706,131,4,t
17243,131,4,f
33612,131,3,t
3200,131,2,f
13840,131,1,f
20647,131,3,f
9878,131,1,f
118,131,2,f
1859,131,3,t
37409,131,1,t
39958,131,2,t
35330,131,2,f
10551,131,4,f
11899,131,3,f
31524,131,4,t
23695,132,1,f
40677,132,4,f
1227,132,3,f
26505,132,2,t
26120,132,1,f
29013,132,4,f
40237,132,4,f
29805,132,3,f
12220,132,2,t
9393,132,2,t
42979,132,4,f
25410,132,1,f
25522,132,4,t
35708,132,1,f
16669,132,2,f
38129,132,3,f
33635,132,1,t
2893,132,1,f
14044,132,2,f
12298,132,4,t
11593,132,2,t
29177,132,4,t
17681,132,4,t
44334,132,4,f
31368,132,4,f
33581,132,3,t
32894,132,3,f
3398,132,3,f
30373,132,2,t
38674,132,1,f
10326,132,1,f
10226,132,3,f
31709,132,4,t
30632,132,1,t
9820,132,2,t
16637,132,1,f
34916,132,2,f
25802,132,4,f
32015,132,4,t
42618,132,4,t
15914,133,1,f
39196,133,2,t
20809,133,2,t
1672,133,4,f
25648,133,4,f
12557,133,3,t
43775,133,4,f
17047,133,4,t
21716,133,4,f
39661,133,1,f
39818,133,4,f
36169,133,4,f
14725,133,3,t
32827,133,3,t
26372,133,4,t
5274,133,2,f
21142,133,1,f
35616,133,4,f
36148,133,2,f
5462,133,1,t
34183,133,2,f
43646,133,3,f
3702,133,4,t
26104,133,2,f
8600,133,3,f
3722,133,3,f
3940,133,4,f
24855,133,2,f
6584,133,1,f
32231,133,4,f
11906,133,3,t
9023,133,1,f
10986,133,1,f
7666,133,3,f
11920,133,3,f
18088,133,1,f
10596,133,2,f
7588,133,2,f
37368,133,3,f
43932,133,1,t
27406,134,1,f
2355,134,1,t
26531,134,1,t
2308,134,3,t
22231,134,2,t
40095,134,1,f
27934,134,1,f
17862,134,4,t
18905,134,1,t
43440,134,2,f
5642,134,3,f
10090,134,1,f
14313,134,3,f
18820,134,3,t
4787,134,4,f
2531,134,4,t
10433,134,1,t
4826,134,1,f
16191,134,1,t
41581,134,2,f
26146,134,1,t
27724,134,4,t
23759,134,4,f
31905,134,1,t
2980,134,3,t
20414,134,4,t
39069,134,4,t
24729,134,3,f
17165,134,4,t
23339,134,3,f
12023,134,3,t
3751,134,1,t
42029,134,4,t
24398,134,1,f
15475,134,1,f
20403,134,3,t
16053,134,2,t
4399,134,1,t
20836,134,3,t
3878,134,2,t
39910,135,3,t
7534,135,3,f
3493,135,1,t
25864,135,4,f
15488,135,3,t
5881,135,1,t
16670,135,4,f
28203,135,3,f
26602,135,1,f
24232,135,2,f
18277,135,1,t
38120,135,3,f
15928,135,1,t
3964,135,1,t
20338,135,4,t
30740,135,2,f
15304,135,3,f
40355,135,3,t
13339,135,1,t
24994,135,1,f
9597,135,1,f
23306,135,4,f
5385,135,2,t
41226,135,1,f
3596,135,1,f
25634,135,2,t
42974,135,1,f
42814,135,1,t
9040,135,1,t
2653,135,2,f
41521,135,4,f
30049,135,1,t
15043,135,4,t
27541,135,3,f
17526,135,3,t
13865,135,3,f
34693,135,1,t
23994,135,1,t
3297,135,2,f
29806,135,2,t
42890,136,4,t
41936,136,2,f
13413,136,1,t
8977,136,4,t
6645,136,3,f
1502,136,3,t
13027,136,4,t
31300,136,1,t
45208,136,1,f
23025,136,1,f
34635,136,3,t
36555,136,2,t
17287,136,3,f
2964,136,4,t
21228,136,2,f
40872,136,3,f
35862,136,2,t
43655,136,2,f
40054,136,2,f
42246,136,2,t
37580,136,1,t
865,136,3,t
18119,136,4,f
37269,136,2,f
42335,136,3,t
41413,136,4,f
12768,136,1,t
39909,136,4,f
5278,136,3,f
16845,136,1,f
3067,136,4,t
39635,136,4,f
32432,136,3,f
8435,136,1,t
6052,136,3,f
29367,136,1,t
13117,136,4,f
31862,136,3,f
4237,136,4,f
40873,136,3,t
4678,137,4,t
29946,137,2,f
25464,137,2,t
22081,137,4,t
1516,137,1,t
26256,137,4,t
32239,137,1,f
24751,137,1,f
40009,137,4,f
39649,137,1,t
17422,137,1,f
41612,137,2,t
31334,137,1,f
41361,137,2,f
31554,137,1,f
28378,137,1,f
31468,137,4,t
20022,137,2,t
7294,137,1,f
31950,137,4,t
16533,137,1,t
11216,137,3,f
27175,137,4,t
24022,137,2,t
33678,137,3,f
12774,137,1,t
2091,137,4,f
3273,137,2,f
1395,137,2,t
33354,137,2,f
1107,137,3,f
28101,137,4,t
6715,137,2,f
2499,137,3,t
39814,137,3,f
8061,137,4,f
25106,137,2,t
20232,137,4,f
13713,137,1,f
17263,137,4,t
42907,138,3,f
6391,138,4,f
33241,138,4,f
17012,138,2,t
16175,138,3,t
21921,138,4,t
42820,138,4,f
40701,138,3,f
7053,138,1,t
22691,138,1,t
19376,138,1,f
32913,138,1,t
36465,138,3,t
1271,138,4,f
5477,138,3,t
207,138,1,t
44618,138,1,f
29313,138,4,t
21816,138,3,f
9472,138,2,f
18463,138,1,t
27259,138,3,f
6918,138,1,t
6089,138,1,t
41104,138,2,t
25517,138,3,f
2421,138,1,t
29126,138,4,t
7977,138,3,f
30979,138,1,f
20080,138,2,f
39060,138,2,t
29351,138,2,t
37017,138,3,f
21676,138,2,f
22085,138,2,t
7204,138,1,f
1859,138,2,t
25934,138,2,f
14635,138,3,f
30033,139,1,t
35502,139,2,t
40097,139,1,t
4069,139,2,t
42186,139,1,f
112,139,1,f
14893,139,1,t
39954,139,1,t
45243,139,3,f
42302,139,3,t
24853,139,4,t
38256,139,4,f
27218,139,4,f
31861,139,4,f
218,139,2,t
10195,139,4,t
28611,139,1,f
18092,139,4,f
30792,139,2,t
19822,139,1,t
34674,139,2,t
24392,139,1,f
41488,139,3,t
21051,139,2,t
19542,139,1,t
21470,139,1,f
10884,139,1,t
11225,139,4,f
10695,139,1,f
41424,139,3,t
3677,139,2,f
8401,139,2,t
456,139,2,t
28650,139,4,f
9147,139,1,f
21180,139,3,t
14666,139,3,f
26364,139,3,t
23303,139,2,t
19095,139,2,t
44242,140,3,t
25239,140,1,f
40984,140,1,t
11847,140,2,f
6975,140,3,t
34656,140,1,f
15916,140,4,t
20128,140,3,t
45674,140,4,t
20220,140,2,f
35791,140,4,t
13615,140,2,f
38296,140,4,f
33543,140,3,t
20036,140,4,t
23975,140,3,t
7874,140,2,f
14340,140,3,t
21404,140,1,f
39629,140,3,t
7550,140,2,t
6239,140,1,t
33527,140,3,f
24455,140,4,t
5294,140,2,t
8177,140,4,f
35121,140,4,f
21395,140,2,f
35437,140,2,f
23260,140,3,f
8517,140,3,t
24844,140,2,t
24452,140,3,t
26417,140,2,t
31142,140,3,f
36742,140,4,f
39444,140,1,t
45318,140,4,f
5213,140,4,t
23760,140,1,t
16651,141,1,f
33008,141,1,t
30283,141,2,f
15249,141,1,f
40665,141,3,f
33616,141,3,t
2851,141,3,f
42255,141,3,t
8101,141,1,t
39442,141,2,t
4977,141,4,f
18456,141,1,t
14571,141,4,t
23555,141,3,f
34402,141,4,t
1598,141,3,t
12775,141,4,f
31567,141,2,f
32612,141,1,f
5645,141,1,t
43005,141,1,t
15303,141,4,t
24283,141,2,t
15957,141,3,t
8659,141,3,t
30697,141,4,t
3330,141,1,t
8414,141,1,f
45500,141,4,t
18324,141,2,f
29087,141,2,t
22357,141,3,f
19507,141,4,t
16299,141,3,t
27339,141,3,f
16934,141,1,f
24518,141,2,t
15135,141,2,t
14259,141,1,t
20265,141,1,f
41031,142,4,f
37563,142,2,f
43145,142,4,f
2718,142,4,f
31440,142,1,t
5686,142,3,f
31016,142,4,f
36266,142,4,f
30874,142,3,f
22936,142,4,f
42181,142,4,t
38084,142,3,f
9419,142,2,t
45580,142,2,f
39064,142,1,t
35013,142,4,f
43555,142,2,f
37636,142,3,t
2195,142,1,t
38073,142,1,f
41083,142,3,t
14575,142,4,f
21002,142,3,f
22874,142,1,f
9466,142,1,f
34178,142,2,t
951,142,4,f
39810,142,2,t
25241,142,3,f
21654,142,2,f
8281,142,4,f
27428,142,3,t
34794,142,4,f
45856,142,3,f
6233,142,2,f
80,142,3,t
7338,142,1,t
25869,142,1,f
25866,142,1,f
10715,142,4,f
8132,143,3,t
8385,143,2,f
42528,143,3,t
14929,143,1,f
44945,143,4,t
19308,143,4,f
39350,143,1,f
13142,143,4,t
38624,143,3,t
28003,143,1,t
8211,143,4,f
40451,143,4,f
15575,143,3,f
21400,143,1,t
12753,143,3,t
10537,143,4,t
39559,143,3,f
10986,143,1,t
20786,143,1,f
3864,143,1,f
26485,143,3,f
32636,143,1,t
25753,143,3,f
8812,143,1,f
35279,143,4,t
42883,143,1,f
23133,143,1,f
31858,143,4,t
23640,143,2,f
27927,143,3,t
3583,143,2,f
42104,143,4,t
28166,143,3,t
24023,143,2,f
19056,143,1,f
28758,143,4,f
11665,143,3,f
11485,143,1,t
10300,143,3,f
7563,143,4,t
11827,144,2,t
10109,144,3,f
25167,144,3,f
20830,144,2,t
38058,144,2,f
43477,144,2,f
3751,144,1,t
31695,144,4,f
41327,144,4,t
28561,144,1,t
15277,144,3,t
11564,144,3,t
5791,144,4,t
37381,144,2,f
27086,144,4,f
9878,144,2,f
42019,144,4,f
3387,144,2,t
1722,144,4,t
15077,144,3,f
21935,144,4,t
7219,144,3,f
22106,144,3,t
38693,144,3,f
14793,144,2,f
16441,144,4,f
18103,144,4,t
31566,144,4,t
16050,144,3,t
28625,144,3,t
36984,144,3,t
25103,144,1,t
27704,144,4,f
15276,144,1,t
41397,144,3,f
44962,144,3,t
33014,144,2,f
42257,144,3,f
31298,144,2,t
43825,144,4,f
10736,145,1,t
30605,145,2,t
32501,145,1,f
29524,145,1,f
43076,145,1,f
32185,145,4,t
6707,145,4,f
13405,145,2,t
4216,145,3,t
39226,145,2,f
22842,145,4,t
27732,145,3,f
35440,145,1,t
12927,145,2,t
29989,145,2,f
31188,145,2,f
31966,145,2,f
32417,145,2,t
1077,145,4,f
42732,145,4,f
19759,145,4,t
33116,145,2,f
17025,145,4,t
4000,145,4,f
9436,145,1,f
36019,145,2,t
7145,145,3,f
14844,145,2,f
10907,145,3,f
21715,145,4,t
23212,145,1,t
32777,145,3,t
28733,145,2,t
20612,145,1,t
39826,145,4,f
32416,145,4,t
18695,145,2,f
21883,145,3,t
16041,145,1,t
37073,145,3,f
18471,146,3,f
45581,146,1,f
7921,146,3,f
32591,146,4,t
22911,146,1,t
9435,146,2,t
15461,146,2,t
27183,146,1,f
41318,146,3,t
17551,146,2,f
22988,146,2,f
36384,146,4,t
29770,146,1,f
19705,146,4,t
10854,146,3,f
1565,146,1,f
44732,146,1,f
43455,146,3,f
33760,146,4,f
26695,146,3,t
44265,146,4,f
31100,146,3,t
44220,146,4,f
5467,146,2,t
28500,146,3,f
16488,146,3,t
159,146,2,t
1090,146,1,f
34764,146,3,t
7622,146,1,f
15418,146,2,t
31320,146,1,f
3243,146,1,t
21657,146,3,f
9037,146,4,f
35883,146,4,f
6621,146,3,t
20298,146,1,t
29068,146,1,t
34174,146,3,t
13678,147,3,t
33237,147,4,f
11492,147,2,t
37,147,3,t
27637,147,3,f
22374,147,4,f
40250,147,2,t
32962,147,2,t
42415,147,2,f
28813,147,1,f
43419,147,3,f
2087,147,3,f
40731,147,1,t
6982,147,2,t
38695,147,3,t
20378,147,1,t
73,147,2,t
13675,147,2,f
7529,147,2,t
19490,147,3,f
21358,147,1,f
4591,147,2,f
34995,147,2,f
11548,147,4,f
26432,147,3,f
6514,147,3,t
34248,147,1,f
11034,147,2,f
15508,147,2,f
21468,147,2,t
31321,147,3,t
24959,147,1,f
40451,147,4,t
29196,147,1,t
14872,147,2,t
41957,147,2,f
15656,147,2,t
37593,147,4,f
6161,147,2,f
679,147,1,f
9012,148,1,t
32188,148,4,t
26270,148,1,t
8384,148,1,f
27032,148,1,f
29552,148,2,t
1377,148,2,f
7466,148,3,f
24563,148,1,t
20584,148,1,t
9899,148,1,t
42009,148,3,f
25515,148,1,f
11929,148,3,t
35665,148,2,t
4309,148,2,t
41105,148,2,t
325,148,4,f
34806,148,1,t
43732,148,2,t
24940,148,3,t
29882,148,3,f
4061,148,3,f
33875,148,2,f
31362,148,2,t
45477,148,2,f
10124,148,3,t
3002,148,2,t
15300,148,1,t
15399,148,1,t
6510,148,3,f
31632,148,4,f
28111,148,3,f
27774,148,2,f
28626,148,4,t
8754,148,4,f
44344,148,3,t
40447,148,1,f
31084,148,4,t
12006,148,1,f
19990,149,3,f
22455,149,1,t
34996,149,3,f
40143,149,4,f
16668,149,3,t
31858,149,2,f
32648,149,1,f
16751,149,2,t
11953,149,2,f
35574,149,2,f
2623,149,2,f
35772,149,4,f
43923,149,2,f
24736,149,2,t
10072,149,4,f
5535,149,2,f
9706,149,1,f
32330,149,3,f
29271,149,2,f
18826,149,4,f
43056,149,3,t
12169,149,4,t
41974,149,4,t
3907,149,2,f
32909,149,3,t
43273,149,3,t
22060,149,1,f
8801,149,4,f
37332,149,3,f
29322,149,1,f
28328,149,3,f
19880,149,2,t
17081,149,3,f
36746,149,3,f
13252,149,4,f
7408,149,1,f
29634,149,2,f
26437,149,2,f
24618,149,3,f
36268,149,2,t
21470,150,2,t
40399,150,3,t
44565,150,2,t
19079,150,3,t
6472,150,2,f
41744,150,3,t
23874,150,3,f
39087,150,3,t
43689,150,4,f
12114,150,2,f
41556,150,2,t
17105,150,4,t
22817,150,3,f
43681,150,1,t
23515,150,2,f
23988,150,4,f
7816,150,1,t
9127,150,1,f
29483,150,2,f
9087,150,3,t
17412,150,3,t
28028,150,4,t
21279,150,2,t
27180,150,2,f
22273,150,1,f
4538,150,4,f
10507,150,4,f
33708,150,4,f
28413,150,1,f
305,150,3,t
472,150,3,t
45415,150,2,t
2488,150,1,t
10560,150,4,f
25493,150,3,t
24851,150,4,t
13822,150,2,f
43013,150,2,f
38318,150,2,f
16024,150,3,f
35871,151,4,t
28113,151,4,f
12798,151,4,f
45120,151,3,f
11626,151,1,t
5519,151,1,f
22537,151,3,f
14902,151,3,f
27231,151,2,f
43308,151,1,t
8456,151,2,t
3383,151,2,f
1582,151,4,t
17541,151,3,t
12835,151,3,t
2084,151,1,f
35815,151,2,t
5469,151,3,t
3044,151,1,f
17753,151,3,f
2047,151,1,f
21783,151,3,f
4612,151,3,t
37998,151,1,f
4805,151,4,f
42753,151,4,f
12726,151,2,f
39700,151,1,t
26775,151,4,f
27392,151,4,t
35060,151,4,t
29638,151,1,f
26231,151,1,t
38761,151,1,t
24100,151,1,f
13079,151,3,f
11836,151,1,f
25492,151,2,t
31329,151,2,f
11045,151,3,t
26306,152,3,f
28301,152,1,f
31570,152,3,t
42182,152,3,f
41301,152,1,t
45816,152,3,t
45244,152,2,t
17275,152,1,t
3829,152,2,t
34114,152,1,f
25405,152,3,f
7109,152,1,t
45869,152,2,t
43963,152,3,f
17390,152,3,t
29682,152,4,f
30145,152,1,t
22407,152,1,f
18765,152,2,f
348,152,2,t
37689,152,1,t
17441,152,4,t
22862,152,4,f
4475,152,3,t
15725,152,2,t
18642,152,3,f
12685,152,3,t
32686,152,1,f
32766,152,3,f
5267,152,2,f
34791,152,4,t
21153,152,2,t
2750,152,4,f
42435,152,4,f
7470,152,3,t
32159,152,2,f
25160,152,4,t
26830,152,1,t
43976,152,1,f
10634,152,3,f
8395,153,2,f
27378,153,1,t
12781,153,4,f
32537,153,3,t
12843,153,3,t
5344,153,4,t
10717,153,3,t
9130,153,2,f
35549,153,1,f
16341,153,2,t
29658,153,2,t
6632,153,4,f
22577,153,3,f
5230,153,3,f
12568,153,1,f
502,153,1,f
5898,153,2,f
7355,153,3,f
11079,153,1,f
15357,153,2,t
35107,153,4,t
24012,153,3,t
1678,153,1,t
31579,153,3,f
39704,153,1,t
11122,153,3,f
23743,153,4,t
17748,153,4,t
28526,153,4,f
31792,153,1,t
3872,153,1,f
19688,153,3,f
29390,153,3,t
40567,153,1,t
36238,153,4,t
29600,153,4,t
45296,153,3,t
38876,153,1,f
12419,153,3,t
24267,153,1,t
34407,154,3,t
7773,154,1,t
29012,154,4,t
45359,154,3,f
20296,154,3,f
28176,154,4,f
42732,154,4,t
14716,154,2,t
22410,154,3,f
1295,154,1,f
2191,154,3,f
14605,154,3,f
6293,154,2,f
43255,154,4,t
31496,154,1,f
10711,154,4,f
35258,154,4,t
21339,154,3,t
10342,154,4,t
37150,154,4,t
15727,154,1,t
4568,154,4,t
23472,154,1,f
20328,154,4,t
30930,154,4,t
38512,154,2,f
17639,154,4,f
5532,154,1,t
5795,154,2,f
39349,154,3,f
8736,154,3,f
44232,154,4,f
3574,154,4,f
39178,154,4,t
28080,154,2,f
17336,154,4,f
32081,154,3,t
20177,154,1,f
26934,154,2,f
38948,154,4,t
5152,155,2,f
17295,155,1,f
24691,155,3,f
25920,155,3,t
34304,155,2,f
3085,155,2,f
8118,155,4,f
30909,155,4,f
14703,155,1,t
27072,155,1,f
12654,155,3,t
13077,155,1,f
32802,155,4,t
9146,155,2,t
29380,155,1,f
3598,155,4,f
33206,155,3,t
14994,155,2,t
41081,155,2,f
11468,155,2,f
14307,155,4,f
12376,155,2,t
6303,155,2,f
36980,155,3,f
21421,155,4,t
37197,155,3,f
41611,155,3,f
5873,155,1,f
14247,155,2,f
43499,155,4,f
27431,155,2,t
21577,155,4,f
16666,155,2,f
35610,155,1,f
171,155,1,t
1966,155,2,t
1348,155,3,t
13142,155,4,f
16802,155,4,f
19549,155,1,t
41323,156,1,f
30651,156,1,t
23969,156,2,t
1567,156,1,f
26231,156,3,t
30638,156,4,t
31147,156,3,f
26296,156,2,f
43479,156,3,f
45275,156,2,t
13459,156,2,t
20659,156,4,t
42599,156,3,t
39217,156,2,t
42243,156,1,f
45676,156,1,t
18872,156,3,f
15267,156,4,t
10997,156,2,f
31222,156,4,t
23108,156,1,f
715,156,4,f
40402,156,1,t
8285,156,4,t
